"dataSeduta","numeroSeduta","votazione","numero","oggetto","esito","presenti","maggioranza","numeroLegale","votanti","favorevoli","contrari","astenuti","presidente"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-29",29,"Em. 1.818, Quagliariello e Giovanardi","respinto",204,101,139,200,56,142,2,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-28",28,"Emm. 1.819, 1.820, 1.821 e 1.822, Centinaio;   Sacconi e altri; Gasparri e altri; Bianconi e altri","respinto",208,102,138,203,58,143,2,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-27",27,"Em. 1.817, Bianconi e altri","respinto",207,102,138,203,58,143,2,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-26",26,"Em. 1.816, Bianconi e altri","respinto",204,100,138,199,56,141,2,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-25",25,"Em. 1.815, Bianconi e altri","respinto",201,98,138,195,53,139,3,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-24",24,"Em. 1.814, Bianconi e altri","respinto",206,101,138,201,55,143,3,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-23",23,"Em. 1.813, Centinaio","respinto",206,102,138,202,55,145,2,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-22",22,"Em. 1.812, Centinaio","respinto",205,101,138,200,54,142,4,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-21",21,"Em. 1.809, Centinaio","respinto",206,100,138,199,53,144,2,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-20",20,"Em. 1.811, Centinaio","respinto",205,100,138,199,55,142,2,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-19",19,"Em. 1.810, Bianconi e altri","respinto",209,103,138,205,55,147,3,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-18",18,"Em. 1.509 (1a parte), Centinaio","respinto",206,102,138,202,57,144,1,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-17",17,"Em. 1.512 (1a parte), Centinaio","respinto",204,101,138,201,55,142,4,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-16",16,"Em. 1.583 (1a parte), Centinaio","respinto",201,99,138,197,54,141,2,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-15",15,"Em. 1.414 (1a parte), Centinaio","respinto",202,100,138,199,54,142,3,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-14",14,"Em. 1.413 (1a parte), Centinaio","respinto",205,102,138,202,58,143,1,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-13",13,"Em. 1.410 (1a parte), Bianconi e altri","respinto",203,101,138,200,59,140,1,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-12",12,"Em. 1.408, Centinaio","respinto",200,99,138,197,57,138,2,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-11",11,"Em. 1.405 (1a parte), Bianconi e altri","respinto",199,99,138,196,60,135,1,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-10",10,"Em. 1.403, Bianconi e altri","respinto",200,99,138,197,59,136,2,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-9",9,"Em. 1.393 (1a parte), Centinaio","respinto",200,99,138,196,56,136,4,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-8",8,"Em. 1.390 (1a parte), Centinaio","respinto",197,97,138,192,56,133,3,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-7",7,"Em. 1.383 (1a parte), Centinaio","respinto",200,99,138,196,58,136,2,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-6",6,"Em. 1.100, Bianconi e altri","respinto",192,95,138,188,56,130,2,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-5",5,"Em. 1.177 (1a parte), Bianconi e altri","respinto",191,94,138,187,55,129,3,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-4",4,"Em. 1.4 (1a parte), Bianconi e altri","respinto",190,94,137,186,56,129,1,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-3",3,"Em. 1.316 (1a parte), Centinaio","respinto",189,93,137,185,52,131,2,"http://dati.senato.it/senatore/422"
2017-12-12,915,"http://dati.senato.it/votazione/17-915-2",2,"Em. 01.168, Centinaio","respinto",186,92,137,182,50,130,2,"http://dati.senato.it/senatore/422"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-31",31,"Votazione finale","approvato",167,84,153,166,136,30,0,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-30",30,"Articolo 120","approvato",230,115,153,229,144,81,4,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-29",29,"Articolo 119","approvato",230,115,153,229,144,81,4,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-28",28,"Em. 119.8, Battista e Di Giorgi","respinto",228,114,153,227,47,167,13,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-27",27,"Em. 119.7, Piccoli e altri","respinto",228,114,153,227,39,181,7,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-26",26,"Em. 119.6, Piccoli e altri","respinto",230,115,153,229,52,164,13,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-25",25,"Articolo 118","approvato",227,114,153,226,140,82,4,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-24",24,"Articolo 117","approvato",228,114,153,227,141,82,4,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-23",23,"Articolo 116","approvato",229,115,153,228,143,81,4,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-22",22,"Articolo 115","approvato",230,115,153,229,143,83,3,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-21",21,"Articolo 114","approvato",230,115,153,229,143,82,4,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-20",20,"Articolo 113","approvato",228,114,153,227,143,80,4,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-19",19,"Articolo 112","approvato",228,114,153,227,143,79,5,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-18",18,"Articolo 111","approvato",228,114,153,227,141,82,4,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-17",17,"Em. 111.Tab.9.2.5, Pegorer e altri","respinto",227,114,153,226,23,152,51,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-16",16,"Em. 111.Tab.9.1.5, Pegorer e altri","respinto",227,114,153,226,24,155,47,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-15",15,"Articolo 110","approvato",228,114,153,226,141,81,4,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-14",14,"Em. 110.1 (1a parte), Piccoli e altri","respinto",230,115,153,228,85,137,6,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-13",13,"Articolo 109","approvato",228,114,153,227,141,81,5,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-12",12,"Articolo 108","approvato",229,114,153,227,142,80,5,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-11",11,"Articolo 107","approvato",230,115,153,229,140,84,5,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-10",10,"Articolo 106","approvato",229,115,153,228,149,74,5,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-9",9,"Articolo 105","approvato",230,115,153,229,141,85,3,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-8",8,"Em. 105.Tab.3.2.10, Cotti e altri","respinto",230,115,153,229,48,142,39,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-7",7,"Em. 105.Tab.3.1.10, Castaldi e Girotto","respinto",228,114,153,227,50,142,35,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-6",6,"Articolo 104","approvato",229,115,153,228,141,84,3,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-5",5,"Em. 104.Tab.2.6.5, Bonfrisco","respinto",227,114,153,226,27,172,27,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-4",4,"Em. 104.Tab.2.4.5, Gotor e Guerra","respinto",228,114,153,226,23,160,43,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-3",3,"Em. 104.Tab.2.3.5, Girotto e altri","respinto",223,112,153,222,43,141,38,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-2",2,"Em. 104.Tab.2.2.5, Taverna e Gaetti","respinto",227,113,153,225,64,140,21,"http://dati.senato.it/senatore/29110"
2017-11-30,912,"http://dati.senato.it/votazione/17-912-1",1,"Em. 104.Tab.2.1.5, Conte e altri","respinto",223,112,153,222,38,158,26,"http://dati.senato.it/senatore/29110"
2017-10-26,906,"http://dati.senato.it/votazione/17-906-1",1,"Votazione finale","approvato",278,139,154,277,214,61,2,"http://dati.senato.it/senatore/29110"
2017-10-25,905,"http://dati.senato.it/votazione/17-905-4",4,"Articolo 5","approvato",204,102,147,202,195,4,3,"http://dati.senato.it/senatore/29110"
2017-10-25,905,"http://dati.senato.it/votazione/17-905-3",3,"Em. 5.2, De Petris e altri","respinto",245,114,147,226,28,196,2,"http://dati.senato.it/senatore/29110"
2017-10-25,905,"http://dati.senato.it/votazione/17-905-2",2,"Em. 5.1, Endrizzi e altri","respinto",231,109,147,217,27,188,2,"http://dati.senato.it/senatore/29110"
2017-10-18,901,"http://dati.senato.it/votazione/17-901-1",1,"Votazione finale","approvato",238,118,144,235,142,61,32,"http://dati.senato.it/senatore/29110"
2016-11-08,716,"http://dati.senato.it/votazione/17-716-9",9,"Mozioni sul rinnovo del contratto delle forze di polizia.Mozione 1-00683, Lo Moro e altri","approvato",189,95,135,188,145,21,22,"http://dati.senato.it/senatore/1103"
2016-11-08,716,"http://dati.senato.it/votazione/17-716-8",8,"Mozioni sul rinnovo del contratto delle forze di polizia.   Mozione 1-00682, Barani e altri","approvato",189,95,135,188,162,2,24,"http://dati.senato.it/senatore/1103"
2016-11-08,716,"http://dati.senato.it/votazione/17-716-7",7,"Mozioni sul rinnovo del contratto delle forze di polizia.   Mozione 1-00681, Crimi e altri","respinto",189,94,135,187,68,112,7,"http://dati.senato.it/senatore/1103"
2016-11-08,716,"http://dati.senato.it/votazione/17-716-6",6,"Controprova","respinto",185,93,135,184,71,110,3,"http://dati.senato.it/senatore/1103"
2016-11-08,716,"http://dati.senato.it/votazione/17-716-5",5,"Mozioni sul rinnovo del contratto delle forze di polizia.   Mozione 1-00679, Stefani e altri","respinto",185,93,135,184,69,109,6,"http://dati.senato.it/senatore/1103"
2016-11-08,716,"http://dati.senato.it/votazione/17-716-4",4,"Mozioni sul rinnovo del contratto delle forze di polizia.   Mozione 1-00678, Bonfrisco e altri","respinto",181,91,135,180,66,108,6,"http://dati.senato.it/senatore/1103"
2016-11-08,716,"http://dati.senato.it/votazione/17-716-3",3,"Mozioni sul rinnovo del contratto delle forze di polizia.   Mozione 1-00654, De Petris e altri","respinto",180,90,135,179,71,102,6,"http://dati.senato.it/senatore/1103"
2016-11-08,716,"http://dati.senato.it/votazione/17-716-2",2,"Mozioni sul rinnovo del contratto delle forze di polizia.Mozione 1-00623, Gasparri e altri","approvato",182,91,135,181,181,0,0,"http://dati.senato.it/senatore/1103"
2016-11-08,716,"http://dati.senato.it/votazione/17-716-1",1,"Verifica del numero legale","",130,135,135,124,0,0,0,"http://dati.senato.it/senatore/422"
2016-11-03,714,"http://dati.senato.it/votazione/17-714-6",6,"Mozioni sull'adeguamento delle infrastrutture idriche.      Mozione 1-00666 (testo 2), Campanella e altri","approvato",203,102,139,202,200,0,2,"http://dati.senato.it/senatore/6472"
2016-11-03,714,"http://dati.senato.it/votazione/17-714-5",5,"Mozioni sull'adeguamento delle infrastrutture idriche.      Mozione 1-00665 (testo 2), Cioffi e altri","approvato",205,103,139,204,200,0,4,"http://dati.senato.it/senatore/6472"
2016-11-03,714,"http://dati.senato.it/votazione/17-714-4",4,"Mozioni sull'adeguamento delle infrastrutture idriche.      Mozione 1-00406 (testo 3), Marinello e altri","approvato",202,101,139,200,169,0,31,"http://dati.senato.it/senatore/6472"
2016-11-03,714,"http://dati.senato.it/votazione/17-714-3",3,"Verifica del numero legale","",149,139,139,144,0,0,0,"http://dati.senato.it/senatore/422"
2016-11-03,714,"http://dati.senato.it/votazione/17-714-2",2,"Disegno di legge n. 2233 Votazione finale","approvato",227,114,139,226,173,0,53,"http://dati.senato.it/senatore/422"
2016-11-03,714,"http://dati.senato.it/votazione/17-714-1",1,"Verifica del numero legale","",135,136,136,131,0,0,0,"http://dati.senato.it/senatore/422"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-93",93,"DDL n. 2233 Articolo 22","approvato",212,106,142,211,156,41,14,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-92",92,"DDL n. 2233 Articolo 21","approvato",213,106,142,211,156,35,20,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-91",91,"DDL n. 2233 Articolo 20","approvato",211,106,142,210,156,1,53,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-90",90,"DDL n. 2233 Articolo 19","approvato",215,107,142,212,157,11,44,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-89",89,"19.204, Barozzino ed altri","respinto",217,108,142,215,77,133,5,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-88",88,"19.301, Barozzino ed altri","respinto",217,109,142,216,15,157,44,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-87",87,"19.202, Berger ed altri","respinto",217,109,142,216,55,128,33,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-86",86,"19.300, Bertacco ed altri","respinto",211,106,142,210,39,136,35,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-85",85,"19.201, Barozzino ed altri","respinto",216,108,142,215,19,155,41,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-84",84,"18.0.300, Barozzino ed altri","respinto",227,114,142,226,45,173,8,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-83",83,"DDL n. 2233 Articolo 18","approvato",227,114,142,226,168,42,16,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-82",82,"18.305, Catalfo e Puglia","respinto",227,113,142,224,33,174,17,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-81",81,"18.304, Barozzino ed altri","respinto",221,111,142,220,40,172,8,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-80",80,"18.303, Catalfo e Puglia","respinto",226,113,142,224,43,180,1,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-79",79,"18.302, Barozzino ed altri","respinto",226,113,142,225,43,173,9,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-78",78,"18.300 e 18.301, Barozzino ed altri;       Catalfo e Puglia","respinto",226,113,142,224,44,174,6,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-77",77,"17.0.300, Barozzino ed altri","respinto",225,113,142,224,53,170,1,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-76",76,"DDL n. 2233 Articolo 17","approvato",224,112,142,223,196,13,14,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-75",75,"17.302, Barozzino ed altri","respinto",224,112,142,222,46,174,2,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-74",74,"17.203, Ichino e Favero","approvato",224,111,142,221,199,16,6,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-73",73,"17.301, Barozzino ed altri","respinto",222,111,142,221,43,177,1,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-72",72,"17.300, Barozzino ed altri","respinto",225,113,142,224,55,168,1,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-71",71,"16.0.301, Catalfo e Puglia","respinto",230,115,142,229,80,147,2,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-70",70,"DDL n. 2233 Articolo 16","approvato",231,116,142,230,175,42,13,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-69",69,"100, Berger ed altri","respinto",228,114,142,227,85,131,11,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-68",68,"16.302, Catalfo e Puglia","respinto",225,112,142,222,50,172,0,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-67",67,"16.301, Catalfo e Puglia","respinto",227,114,142,226,52,174,0,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-66",66,"16.306, Catalfo ed altri","respinto",229,115,142,228,49,179,0,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-65",65,"16.305, Catalfo ed altri","respinto",227,113,142,224,48,176,0,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-64",64,"16.300, Catalfo e Puglia","respinto",225,113,142,224,50,174,0,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-63",63,"16.304, Catalfo e Puglia","respinto",228,114,142,227,50,177,0,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-62",62,"16.303, Catalfo e Puglia","respinto",226,113,142,224,52,172,0,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-61",61,"DDL n. 2233 Articolo 15","approvato",233,116,142,231,172,42,17,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-60",60,"15.300, Zizza ed altri","respinto",230,115,142,229,36,153,40,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-59",59,"15.201, Barozzino ed altri","respinto",231,116,142,230,75,146,9,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-58",58,"15.200, Zizza ed altri","respinto",230,115,142,229,50,148,31,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-57",57,"14.0.301, Barozzino ed altri","respinto",229,114,142,227,68,157,2,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-56",56,"14.0.300, Zizza ed altri","respinto",228,114,142,227,52,142,33,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-55",55,"DDL n. 2233 Articolo 14","approvato",231,115,142,229,179,2,48,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-54",54,"14.300, Divina ed altri","respinto",229,114,142,227,42,154,31,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-53",53,"DDL n. 2233 Articolo 13","approvato",229,113,142,225,196,2,27,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-52",52,"200, Catalfo ed altri","respinto",232,116,142,231,76,153,2,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-51",51,"13.302 e 13.201, Catalfo e Paglini;        Barozzino e altri","respinto",233,116,142,231,45,186,0,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-50",50,"13.200 (1a parte), Catalfo e Paglini","respinto",223,111,142,220,41,179,0,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-49",49,"13.300, Barozzino ed altri","respinto",229,115,142,228,42,178,8,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-48",48,"DDL n. 2233 Articolo 12","approvato",227,114,142,226,209,4,13,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-47",47,"DDL n. 2233 Articolo 11","approvato",228,114,142,227,211,1,15,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-46",46,"200, Catalfo ed altri","respinto",225,113,142,224,79,140,5,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-45",45,"11.305, Zizza ed altri","respinto",229,114,142,226,73,152,1,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-44",44,"11.304, Puglia ed altri","respinto",227,114,142,226,50,174,2,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-43",43,"11.303, Divina ed altri","respinto",230,115,142,229,48,150,31,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-42",42,"11.302, Zizza ed altri","respinto",227,113,142,224,43,149,32,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-41",41,"11.301, Catalfo ed altri","respinto",226,113,142,225,77,139,9,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-40",40,"11.300, Zizza ed altri","respinto",226,113,142,225,48,177,0,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-39",39,"DDL n. 2233 Articolo 10","approvato",230,115,142,229,175,2,52,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-38",38,"10.201, Serafini ed altri","respinto",230,115,142,229,75,144,10,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-37",37,"10.300, Barozzino ed altri","respinto",230,115,142,229,16,213,0,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-36",36,"DDL n. 2233 Articolo 9","approvato",231,115,142,228,203,1,24,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-35",35,"9.301, Zizza ed altri","respinto",223,111,142,220,51,140,29,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-34",34,"9.205, Molinari","respinto",222,109,142,217,28,149,40,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-33",33,"9.300, Catalfo ed altri","respinto",226,113,142,225,33,172,20,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-32",32,"DDL n. 2233 Articolo 8","approvato",232,116,142,230,203,2,25,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-31",31,"201, Catalfo ed altri","respinto",227,113,142,225,68,153,4,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-30",30,"8.301, Catalfo ed altri","respinto",229,113,142,224,55,167,2,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-29",29,"8.300, Barozzino ed altri","respinto",233,117,142,232,12,188,32,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-28",28,"DDL n. 2233 Articolo 7","approvato",231,116,142,230,207,1,22,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-27",27,"104, Puglia","respinto",229,114,142,227,75,150,2,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-26",26,"DDL n. 2233 Articolo 6","approvato",230,115,142,229,204,0,25,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-25",25,"202, Catalfo ed altri","respinto",221,111,142,220,43,168,9,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-24",24,"101, Catalfo ed altri","respinto",220,110,142,219,37,170,12,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-23",23,"200, Catalfo ed altri","respinto",229,115,142,228,49,171,8,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-22",22,"6.217, Serafini ed altri","respinto",225,113,142,224,75,148,1,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-21",21,"6.301, Puglia ed altri","respinto",225,113,142,224,80,136,8,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-20",20,"6.300, Puglia ed altri","respinto",228,114,142,227,51,168,8,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-19",19,"DDL n. 2233 Articolo 5","approvato",230,114,142,227,172,0,55,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-18",18,"5.208, Serafini ed altri","respinto",226,113,142,224,81,141,2,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-17",17,"5.304, Barozzino ed altri","respinto",226,113,142,224,23,200,1,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-16",16,"5.303, Barozzino ed altri","respinto",227,114,142,226,45,180,1,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-15",15,"5.302, Puglia ed altri","respinto",226,113,142,224,49,175,0,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-14",14,"5.301, Puglia ed altri","respinto",228,114,141,226,49,170,7,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-13",13,"5.300, Puglia ed altri","respinto",224,112,141,223,39,166,18,"http://dati.senato.it/senatore/6472"
