"persona","cognome","nome","dataNascita","nato","luogoNascita","genere","collegio","nomeGruppo","sigla","commissione","aggiornamento"
"http://dati.camera.it/ocd/persona.rdf/p302789","MADIA","MARIA ANNA","19800905","nato a ROMA, ROMA, LAZIO, il 05.09.1980","ROMA","female","LAZIO 2 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","GIUNTA PER IL REGOLAMENTO",2022-11-10 12:01:24
"http://dati.camera.it/ocd/persona.rdf/p308804","CURTI","AUGUSTO","19780304","nato a ASCOLI PICENO, ASCOLI PICENO, MARCHE, il 04.03.1978","ASCOLI PICENO","male","MARCHE - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2022-11-10 12:01:36
"http://dati.camera.it/ocd/persona.rdf/p308856","SARRACINO","MARCO","19890621","nato a VILLARICCA, NAPOLI, CAMPANIA, il 21.06.1989","VILLARICCA","male","CAMPANIA 1 - P02","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2022-11-10 12:01:39
"http://dati.camera.it/ocd/persona.rdf/p305974","SPERANZA","ROBERTO","19790104","nato a POTENZA, POTENZA, BASILICATA, il 04.01.1979","POTENZA","male","CAMPANIA 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2022-11-10 12:01:40
"http://dati.camera.it/ocd/persona.rdf/p308243","PROVENZANO","GIUSEPPE LUCIANO CALOGERO","19820723","nato a SAN CATALDO, CALTANISSETTA, SICILIA, il 23.07.1982","SAN CATALDO","male","SICILIA 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2022-11-10 12:02:28
"http://dati.camera.it/ocd/persona.rdf/p308936","MEROLA","VIRGINIO","19550214","nato a SANTA MARIA CAPUA VETERE, CASERTA, CAMPANIA, il 14.02.1955","SANTA MARIA CAPUA VETERE","male","EMILIA-ROMAGNA - P02","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","VI COMMISSIONE (FINANZE)",2022-11-10 12:02:30
"http://dati.camera.it/ocd/persona.rdf/p308881","FOSSI","EMILIANO","19730902","nato a FIRENZE, FIRENZE, TOSCANA, il 02.09.1973","FIRENZE","male","TOSCANA - P03","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2022-11-10 12:02:30
"http://dati.camera.it/ocd/persona.rdf/p307161","CARE'","NICOLA","19600731","nato a GUARDAVALLE, CATANZARO, CALABRIA, il 31.07.1960","GUARDAVALLE","male","AFRICA ASIA OCEANIA ANTARTIDE","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","IV COMMISSIONE (DIFESA)",2022-11-10 12:02:37
"http://dati.camera.it/ocd/persona.rdf/p306189","QUARTAPELLE PROCOPIO","LIA","19820815","nato a VARESE, VARESE, LOMBARDIA, il 15.08.1982","VARESE","female","LOMBARDIA 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2022-11-10 12:02:40
"http://dati.camera.it/ocd/persona.rdf/p308930","SCHLEIN","ELENA ETHEL","19850504","nato a LUGANO, SVIZZERA, il 04.05.1985","LUGANO","female","EMILIA-ROMAGNA - P02","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2022-11-10 12:02:40
"http://dati.camera.it/ocd/persona.rdf/p308803","SCARPA","RACHELE","19970129","nato a TREVISO, TREVISO, VENETO, il 29.01.1997","TREVISO","female","VENETO 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2022-11-10 12:02:41
"http://dati.camera.it/ocd/persona.rdf/p308834","FERRARI","SARA","19710105","nato a ROVERETO, TRENTO, TRENTINO ALTO-ADIGE, il 05.01.1971","ROVERETO","female","TRENTINO-ALTO ADIGE/SÜDTIROL - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2022-11-10 12:02:42
"http://dati.camera.it/ocd/persona.rdf/p305757","BOLDRINI","LAURA","19610428","nato a MACERATA, MACERATA, MARCHE, il 28.04.1961","MACERATA","female","TOSCANA - P02","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2022-11-10 12:02:42
"http://dati.camera.it/ocd/persona.rdf/p308902","BARBAGALLO","ANTHONY EMANUELE","19751224","nato a CATANIA, CATANIA, SICILIA, il 24.12.1975","CATANIA","male","SICILIA 2 - P03","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2022-11-22 12:00:42
"http://dati.camera.it/ocd/persona.rdf/p307304","PAGANO","UBALDO","19790516","nato a BARI, BARI, PUGLIA, il 16.05.1979","BARI","male","PUGLIA - P03","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2022-11-26 12:01:04
"http://dati.camera.it/ocd/persona.rdf/p307561","DE LUCA","PIERO","19800611","nato a CAVA DE' TIRRENI, SALERNO, CAMPANIA, il 11.06.1980","CAVA DE' TIRRENI","male","CAMPANIA 2 - P02","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2022-11-26 12:01:05
"http://dati.camera.it/ocd/persona.rdf/p306398","FORNARO","FEDERICO","19621209","nato a GENOVA, GENOVA, LIGURIA, il 09.12.1962","GENOVA","male","PIEMONTE 2 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","GIUNTA DELLE ELEZIONI",2023-03-06 12:00:58
"http://dati.camera.it/ocd/persona.rdf/p306398","FORNARO","FEDERICO","19621209","nato a GENOVA, GENOVA, LIGURIA, il 09.12.1962","GENOVA","male","PIEMONTE 2 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","GIUNTA PER IL REGOLAMENTO",2023-03-06 12:00:58
"http://dati.camera.it/ocd/persona.rdf/p306398","FORNARO","FEDERICO","19621209","nato a GENOVA, GENOVA, LIGURIA, il 09.12.1962","GENOVA","male","PIEMONTE 2 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","II COMMISSIONE (GIUSTIZIA)",2023-03-06 12:00:58
"http://dati.camera.it/ocd/persona.rdf/p301463","ORLANDO","ANDREA","19690208","nato a LA SPEZIA, LA SPEZIA, LIGURIA, il 08.02.1969","LA SPEZIA","male","LIGURIA - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","DELEGAZIONE PARLAMENTARE PRESSO L'ASSEMBLEA DEL CONSIGLIO D'EUROPA (CDE)",2023-03-06 12:01:18
"http://dati.camera.it/ocd/persona.rdf/p301463","ORLANDO","ANDREA","19690208","nato a LA SPEZIA, LA SPEZIA, LIGURIA, il 08.02.1969","LA SPEZIA","male","LIGURIA - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2023-03-06 12:01:18
"http://dati.camera.it/ocd/persona.rdf/p308892","FURFARO","MARCO","19800619","nato a PISTOIA, PISTOIA, TOSCANA, il 19.06.1980","PISTOIA","male","TOSCANA - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA",2023-03-06 12:01:38
"http://dati.camera.it/ocd/persona.rdf/p308892","FURFARO","MARCO","19800619","nato a PISTOIA, PISTOIA, TOSCANA, il 19.06.1980","PISTOIA","male","TOSCANA - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","XII COMMISSIONE (AFFARI SOCIALI)",2023-03-06 12:01:38
"http://dati.camera.it/ocd/persona.rdf/p308842","ZINGARETTI","NICOLA","19651011","nato a ROMA, ROMA, LAZIO, il 11.10.1965","ROMA","male","LAZIO 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2023-03-15 12:00:47
"http://dati.camera.it/ocd/persona.rdf/p308842","ZINGARETTI","NICOLA","19651011","nato a ROMA, ROMA, LAZIO, il 11.10.1965","ROMA","male","LAZIO 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2023-03-15 12:00:47
"http://dati.camera.it/ocd/persona.rdf/p308843","DI BIASE","MICHELA","19801017","nato a ROMA, ROMA, LAZIO, il 17.10.1980","ROMA","female","LAZIO 1 - P02","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2023-03-29 12:00:41
"http://dati.camera.it/ocd/persona.rdf/p302794","MORASSUT","ROBERTO","19631116","nato a ROMA, ROMA, LAZIO, il 16.11.1963","ROMA","male","LAZIO 1 - P02","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2023-04-11 12:01:21
"http://dati.camera.it/ocd/persona.rdf/p36500","FASSINO","PIERO FRANCO","19491007","nato a AVIGLIANA, TORINO, PIEMONTE, il 07.10.1949","AVIGLIANA","male","VENETO 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","DELEGAZIONE PARLAMENTARE PRESSO L'ASSEMBLEA DEL CONSIGLIO D'EUROPA (CDE)",2023-04-30 12:00:36
"http://dati.camera.it/ocd/persona.rdf/p36500","FASSINO","PIERO FRANCO","19491007","nato a AVIGLIANA, TORINO, PIEMONTE, il 07.10.1949","AVIGLIANA","male","VENETO 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","IV COMMISSIONE (DIFESA)",2023-04-30 12:00:36
"http://dati.camera.it/ocd/persona.rdf/p307752","BATTISTONI","FRANCESCO","19670223","nato a MONTEFIASCONE, VITERBO, LAZIO, il 23.02.1967","MONTEFIASCONE","male","MARCHE - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2022-11-10 12:02:34
"http://dati.camera.it/ocd/persona.rdf/p308876","FERRANTE","TULLIO","19890113","nato a SAN GIORGIO A CREMANO, NAPOLI, CAMPANIA, il 13.01.1989","SAN GIORGIO A CREMANO","male","CAMPANIA 2 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","II COMMISSIONE (GIUSTIZIA)",2022-11-10 12:02:34
"http://dati.camera.it/ocd/persona.rdf/p308906","ARRUZZOLO","GIOVANNI","19600330","nato a ROSARNO, REGGIO DI CALABRIA, CALABRIA, il 30.03.1960","ROSARNO","male","CALABRIA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","XIII COMMISSIONE (AGRICOLTURA)",2022-11-10 12:02:38
"http://dati.camera.it/ocd/persona.rdf/p308807","CAROPPO","ANDREA","19790626","nato a POGGIARDO, LECCE, PUGLIA, il 26.06.1979","POGGIARDO","male","PUGLIA - P04","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2022-11-11 12:00:57
"http://dati.camera.it/ocd/persona.rdf/p307134","BAGNASCO","ROBERTO","19500407","nato a NOVI LIGURE, ALESSANDRIA, PIEMONTE, il 07.04.1950","NOVI LIGURE","male","LIGURIA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","IV COMMISSIONE (DIFESA)",2022-11-11 12:00:58
"http://dati.camera.it/ocd/persona.rdf/p307215","CAPPELLACCI","UGO","19601127","nato a CAGLIARI, CAGLIARI, SARDEGNA, il 27.11.1960","CAGLIARI","male","SARDEGNA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2023-01-11 12:01:11
"http://dati.camera.it/ocd/persona.rdf/p307215","CAPPELLACCI","UGO","19601127","nato a CAGLIARI, CAGLIARI, SARDEGNA, il 27.11.1960","CAGLIARI","male","SARDEGNA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","XII COMMISSIONE (AFFARI SOCIALI)",2023-01-11 12:01:11
"http://dati.camera.it/ocd/persona.rdf/p307402","SIRACUSANO","MATILDE","19850426","nato a MESSINA, MESSINA, SICILIA, il 26.04.1985","MESSINA","female","PIEMONTE 2 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2023-02-01 12:01:06
"http://dati.camera.it/ocd/persona.rdf/p308827","GATTA","GIACOMO DIEGO","19640410","nato a MANFREDONIA, FOGGIA, PUGLIA, il 10.04.1964","MANFREDONIA","male","PUGLIA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",2023-03-06 12:00:38
"http://dati.camera.it/ocd/persona.rdf/p308827","GATTA","GIACOMO DIEGO","19640410","nato a MANFREDONIA, FOGGIA, PUGLIA, il 10.04.1964","MANFREDONIA","male","PUGLIA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","GIUNTA DELLE ELEZIONI",2023-03-06 12:00:38
"http://dati.camera.it/ocd/persona.rdf/p308827","GATTA","GIACOMO DIEGO","19640410","nato a MANFREDONIA, FOGGIA, PUGLIA, il 10.04.1964","MANFREDONIA","male","PUGLIA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","XIII COMMISSIONE (AGRICOLTURA)",2023-03-06 12:00:38
"http://dati.camera.it/ocd/persona.rdf/p307312","D'ATTIS","MAURO","19730730","nato a GALATINA, LECCE, PUGLIA, il 30.07.1973","GALATINA","male","PUGLIA - P04","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2023-04-06 12:00:35
"http://dati.camera.it/ocd/persona.rdf/p307568","CANNIZZARO","FRANCESCO","19820624","nato a REGGIO DI CALABRIA, REGGIO DI CALABRIA, CALABRIA, il 24.06.1982","REGGIO DI CALABRIA","male","CALABRIA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2023-04-06 12:01:06
"http://dati.camera.it/ocd/persona.rdf/p308829","DALLA CHIESA","RITA","19470831","nato a CASORIA, NAPOLI, CAMPANIA, il 31.08.1947","CASORIA","female","PUGLIA - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2023-04-06 12:01:18
"http://dati.camera.it/ocd/persona.rdf/p308829","DALLA CHIESA","RITA","19470831","nato a CASORIA, NAPOLI, CAMPANIA, il 31.08.1947","CASORIA","female","PUGLIA - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2023-04-06 12:01:18
"http://dati.camera.it/ocd/persona.rdf/p307657","CATTANEO","ALESSANDRO","19790612","nato a RHO, MILANO, LOMBARDIA, il 12.06.1979","RHO","male","LOMBARDIA 4 - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2023-04-13 12:00:52
"http://dati.camera.it/ocd/persona.rdf/p307496","PELLA","ROBERTO","19700306","nato a BIELLA, BIELLA, PIEMONTE, il 06.03.1970","BIELLA","male","PIEMONTE 1 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2023-04-19 12:01:19
"http://dati.camera.it/ocd/persona.rdf/p307496","PELLA","ROBERTO","19700306","nato a BIELLA, BIELLA, PIEMONTE, il 06.03.1970","BIELLA","male","PIEMONTE 1 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","DELEGAZIONE PRESSO L'ASSEMBLEA PARLAMENTARE DELLA INIZIATIVA CENTRO EUROPEA (INCE)",2023-04-19 12:01:19
"http://dati.camera.it/ocd/persona.rdf/p300497","BARELLI","PAOLO","19540607","nato a ROMA, ROMA, LAZIO, il 07.06.1954","ROMA","male","LAZIO 1 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2023-04-28 12:01:01
"http://dati.camera.it/ocd/persona.rdf/p300497","BARELLI","PAOLO","19540607","nato a ROMA, ROMA, LAZIO, il 07.06.1954","ROMA","male","LAZIO 1 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","CONFERENZA DEI PRESIDENTI DI GRUPPO",2023-04-28 12:01:01
"http://dati.camera.it/ocd/persona.rdf/p302968","POLIDORI","CATIA","19670703","nato a CITTA' DI CASTELLO, PERUGIA, UMBRIA, il 03.07.1967","CITTA' DI CASTELLO","female","UMBRIA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","DELEGAZIONE PARLAMENTARE PRESSO L'ASSEMBLEA DEL CONSIGLIO D'EUROPA (CDE)",2023-04-30 12:01:10
"http://dati.camera.it/ocd/persona.rdf/p302968","POLIDORI","CATIA","19670703","nato a CITTA' DI CASTELLO, PERUGIA, UMBRIA, il 03.07.1967","CITTA' DI CASTELLO","female","UMBRIA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMITATO PER LA LEGISLAZIONE",2023-04-30 12:01:10
"http://dati.camera.it/ocd/persona.rdf/p302968","POLIDORI","CATIA","19670703","nato a CITTA' DI CASTELLO, PERUGIA, UMBRIA, il 03.07.1967","CITTA' DI CASTELLO","female","UMBRIA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2023-04-30 12:01:10
"http://dati.camera.it/ocd/persona.rdf/p308767","GALLO","FRANCESCO","19661103","nato a MESSINA, MESSINA, SICILIA, il 03.11.1966","MESSINA","male","SICILIA 2 - P01","MISTO (MISTO) (18.10.2022","MISTO","II COMMISSIONE (GIUSTIZIA)",2022-11-10 12:01:19
"http://dati.camera.it/ocd/persona.rdf/p307902","STEGER","DIETER","19640624","nato a BRUNICO, BOLZANO, TRENTINO ALTO-ADIGE, il 24.06.1964","BRUNICO","male","TRENTINO-ALTO ADIGE/SÜDTIROL - P01","MISTO (MISTO) (18.10.2022","MISTO","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2023-03-15 12:00:32
"http://dati.camera.it/ocd/persona.rdf/p307902","STEGER","DIETER","19640624","nato a BRUNICO, BOLZANO, TRENTINO ALTO-ADIGE, il 24.06.1964","BRUNICO","male","TRENTINO-ALTO ADIGE/SÜDTIROL - P01","MISTO (MISTO) (18.10.2022","MISTO","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2023-03-15 12:00:32
"http://dati.camera.it/ocd/persona.rdf/p305733","PASTORINO","LUCA","19710930","nato a GENOVA, GENOVA, LIGURIA, il 30.09.1971","GENOVA","male","LIGURIA - P01","MISTO (MISTO) (18.10.2022","MISTO","COMITATO CONSULTIVO SULLA CONDOTTA DEI DEPUTATI",2023-03-16 12:00:46
"http://dati.camera.it/ocd/persona.rdf/p305733","PASTORINO","LUCA","19710930","nato a GENOVA, GENOVA, LIGURIA, il 30.09.1971","GENOVA","male","LIGURIA - P01","MISTO (MISTO) (18.10.2022","MISTO","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2023-03-16 12:00:46
"http://dati.camera.it/ocd/persona.rdf/p307394","AIELLO","DAVIDE","19851031","nato a PALERMO, PALERMO, SICILIA, il 31.10.1985","PALERMO","male","SICILIA 1 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","GIUNTA DELLE ELEZIONI",2023-03-30 12:00:24
"http://dati.camera.it/ocd/persona.rdf/p50204","FOTI","TOMMASO","19600428","nato a PIACENZA, PIACENZA, EMILIA-ROMAGNA, il 28.04.1960","PIACENZA","male","EMILIA-ROMAGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2023-04-30 12:00:47
"http://dati.camera.it/ocd/persona.rdf/p307394","AIELLO","DAVIDE","19851031","nato a PALERMO, PALERMO, SICILIA, il 31.10.1985","PALERMO","male","SICILIA 1 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2023-03-30 12:00:24
"http://dati.camera.it/ocd/persona.rdf/p50204","FOTI","TOMMASO","19600428","nato a PIACENZA, PIACENZA, EMILIA-ROMAGNA, il 28.04.1960","PIACENZA","male","EMILIA-ROMAGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","CONFERENZA DEI PRESIDENTI DI GRUPPO",2023-04-30 12:00:47
"http://dati.camera.it/ocd/persona.rdf/p300469","ZANELLA","LUANA","19501004","nato a VENEZIA, VENEZIA, VENETO, il 04.10.1950","VENEZIA","female","VENETO 2 - P02","ALLEANZA VERDI E SINISTRA (AVS) (27.10.2022","AVS","XII COMMISSIONE (AFFARI SOCIALI)",2023-04-30 12:00:39
"http://dati.camera.it/ocd/persona.rdf/p300469","ZANELLA","LUANA","19501004","nato a VENEZIA, VENEZIA, VENETO, il 04.10.1950","VENEZIA","female","VENETO 2 - P02","ALLEANZA VERDI E SINISTRA (AVS) (27.10.2022","AVS","CONFERENZA DEI PRESIDENTI DI GRUPPO",2023-04-30 12:00:39
"http://dati.camera.it/ocd/persona.rdf/p308893","EVI","ELEONORA","19831120","nato a MILANO, MILANO, LOMBARDIA, il 20.11.1983","MILANO","female","LOMBARDIA 1 - P01","ALLEANZA VERDI E SINISTRA (AVS) (27.10.2022","AVS","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2023-04-30 12:00:56
"http://dati.camera.it/ocd/persona.rdf/p302080","BONELLI","ANGELO","19620730","nato a ROMA, ROMA, LAZIO, il 30.07.1962","ROMA","male","EMILIA-ROMAGNA - P02","ALLEANZA VERDI E SINISTRA (AVS) (27.10.2022","AVS","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2023-04-30 12:01:04
"http://dati.camera.it/ocd/persona.rdf/p302080","BONELLI","ANGELO","19620730","nato a ROMA, ROMA, LAZIO, il 30.07.1962","ROMA","male","EMILIA-ROMAGNA - P02","ALLEANZA VERDI E SINISTRA (AVS) (27.10.2022","AVS","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2023-04-30 12:01:04
"http://dati.camera.it/ocd/persona.rdf/p308785","CAVO","ILARIA","19731011","nato a GENOVA, GENOVA, LIGURIA, il 11.10.1973","GENOVA","female","LIGURIA - P01","NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC, ITALIA AL CENTRO)-MAIE (NM(N-C-U-I)-M) (27.10.2022","NM(N-C-U-I)-M","COMITATO DI VIGILANZA SULL'ATTIVITA' DI DOCUMENTAZIONE",2023-04-30 12:00:28
"http://dati.camera.it/ocd/persona.rdf/p308785","CAVO","ILARIA","19731011","nato a GENOVA, GENOVA, LIGURIA, il 11.10.1973","GENOVA","female","LIGURIA - P01","NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC, ITALIA AL CENTRO)-MAIE (NM(N-C-U-I)-M) (27.10.2022","NM(N-C-U-I)-M","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2023-04-30 12:00:28
