"d","cognome","nome","info","dataNascita","luogoNascita","genere","ufficio","organo","inizioUfficio","fineUfficio","collegio","aggiornamento"
"http://dati.camera.it/ocd/deputato.rdf/d307471_19","BENVENUTO","ALESSANDRO MANUEL","Laurea in scienze politiche; Parlamentare; già Consigliere regionale del Piemonte; già Consigliere comunale città di Venaria Reale","19860723","VENARIA REALE","male","QUESTORE","COMITATO PER LA SICUREZZA","20230220",,"PIEMONTE 1 - P02",2023-04-21 12:00:47
"http://dati.camera.it/ocd/deputato.rdf/d307471_19","BENVENUTO","ALESSANDRO MANUEL","Laurea in scienze politiche; Parlamentare; già Consigliere regionale del Piemonte; già Consigliere comunale città di Venaria Reale","19860723","VENARIA REALE","male","QUESTORE","COMITATO DI VIGILANZA SULL'ATTIVITA' DI DOCUMENTAZIONE","20230223",,"PIEMONTE 1 - P02",2023-04-21 12:00:47
"http://dati.camera.it/ocd/deputato.rdf/d307471_19","BENVENUTO","ALESSANDRO MANUEL","Laurea in scienze politiche; Parlamentare; già Consigliere regionale del Piemonte; già Consigliere comunale città di Venaria Reale","19860723","VENARIA REALE","male","QUESTORE","COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA","20230220",,"PIEMONTE 1 - P02",2023-04-21 12:00:47
"http://dati.camera.it/ocd/deputato.rdf/d307475_19","GUSMEROLI","ALBERTO LUIGI","Laurea in economia indirizzo finanza aziendale e credito; Commercialista e revisore dei conti","19610227","VARESE","male","CAPOGRUPPO","COMMISSIONE SPECIALE ISTITUITA IL 19 OTTOBRE 2022, AI SENSI DELL'ARTICOLO 22, COMMA 2, DEL REGOLAMENTO","20221107","20221109","PIEMONTE 2 - P01",2023-04-30 12:00:52
"http://dati.camera.it/ocd/deputato.rdf/d307475_19","GUSMEROLI","ALBERTO LUIGI","Laurea in economia indirizzo finanza aziendale e credito; Commercialista e revisore dei conti","19610227","VARESE","male","PRESIDENTE","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)","20221109",,"PIEMONTE 2 - P01",2023-04-30 12:00:52
"http://dati.camera.it/ocd/deputato.rdf/d307478_19","RUFFINO","DANIELA","Diploma di istituto tecnico femminile; Parlamentare","19590207","TORINO","female","CAPOGRUPPO","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)","20221109",,"PIEMONTE 1 - P01",2022-11-10 12:00:21
"http://dati.camera.it/ocd/deputato.rdf/d307481_19","MANCINI","CLAUDIO","Diploma di liceo classico; Quadro intermedio","19690222","ROMA","male","SEGRETARIO","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)","20221109",,"LAZIO 1 - P03",2022-11-10 12:01:45
"http://dati.camera.it/ocd/deputato.rdf/d307496_19","PELLA","ROBERTO","DIPLOMA DI RAGIONERIA; Imprenditore del settore tessile","19700306","BIELLA","male","PRESIDENTE","COMMISSIONE SPECIALE ISTITUITA IL 19 OTTOBRE 2022, AI SENSI DELL'ARTICOLO 22, COMMA 2, DEL REGOLAMENTO","20221024","20221109","PIEMONTE 1 - P02",2023-04-19 12:01:19
"http://dati.camera.it/ocd/deputato.rdf/d307496_19","PELLA","ROBERTO","DIPLOMA DI RAGIONERIA; Imprenditore del settore tessile","19700306","BIELLA","male","CAPOGRUPPO","COMMISSIONE SPECIALE ISTITUITA IL 19 OTTOBRE 2022, AI SENSI DELL'ARTICOLO 22, COMMA 2, DEL REGOLAMENTO","20221021","20221109","PIEMONTE 1 - P02",2023-04-19 12:01:19
"http://dati.camera.it/ocd/deputato.rdf/d307496_19","PELLA","ROBERTO","DIPLOMA DI RAGIONERIA; Imprenditore del settore tessile","19700306","BIELLA","male","CAPOGRUPPO","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)","20221110",,"PIEMONTE 1 - P02",2023-04-19 12:01:19
"http://dati.camera.it/ocd/deputato.rdf/d307502_19","GIGLIO VIGNA","ALESSANDRO","Diploma di istituto tecnico commerciale; Imprenditore","19801213","IVREA","male","PRESIDENTE","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","20221109",,"PIEMONTE 1 - P02",2023-04-30 12:00:19
"http://dati.camera.it/ocd/deputato.rdf/d307507_19","MOLINARI","RICCARDO","Laurea in giurisprudenza; Libero professionista","19830729","ALESSANDRIA","male","CAPOGRUPPO","CONFERENZA DEI PRESIDENTI DI GRUPPO","20221019",,"PIEMONTE 2 - P02",2022-11-10 12:01:14
"http://dati.camera.it/ocd/deputato.rdf/d307508_19","GIACCONE","ANDREA","Laurea in architettura, Corsi e scritti di specializzazione e approfondimenti; Architetto","19761008","SAVIGLIANO","male","CAPOGRUPPO","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)","20221109",,"PIEMONTE 2 - P02",2023-03-06 12:01:07
"http://dati.camera.it/ocd/deputato.rdf/d307511_19","CIABURRO","MONICA","DIPLOMA ACCADEMICO DIDATTICA DELLA MUSICA; Insegnante di scuola secondaria inferiore; Sindaco","19700412","CUNEO","female","VICEPRESIDENTE","IV COMMISSIONE (DIFESA)","20221109",,"PIEMONTE 2 - P02",2023-04-30 12:00:44
"http://dati.camera.it/ocd/deputato.rdf/d307561_19","DE LUCA","PIERO","Dottorato di ricerca in diritto ed economia - Diplome d'etudes specialisées; Avvocato; Professore di seconda fascia","19800611","CAVA DE' TIRRENI","male","CAPOGRUPPO","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","20221109",,"CAMPANIA 2 - P02",2022-11-26 12:01:05
"http://dati.camera.it/ocd/deputato.rdf/d307564_19","ORRICO","ANNA LAURA","Laurea in scienze politiche; Imprenditore del settore dei servizi","19801229","COSENZA","female","CAPOGRUPPO","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)","20221109",,"CALABRIA - P01",2023-03-15 12:00:14
"http://dati.camera.it/ocd/deputato.rdf/d307573_19","CARETTA","MARIA CRISTINA","Parlamentare","19640111","THIENE","female","VICEPRESIDENTE","XIII COMMISSIONE (AGRICOLTURA)","20221109",,"VENETO 2 - P02",2023-04-30 12:00:24
"http://dati.camera.it/ocd/deputato.rdf/d307575_19","MASCHIO","CIRO","Laurea in giurisprudenza; Avvocato","19710723","NEGRAR","male","PRESIDENTE","II COMMISSIONE (GIUSTIZIA)","20221109",,"VENETO 2 - P03",2023-01-11 12:01:09
"http://dati.camera.it/ocd/deputato.rdf/d307580_19","CORTELAZZO","PIERGIORGIO","Diploma di istituto tecnico per geometri; Imprenditore","19690220","ESTE","male","CAPOGRUPPO","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)","20221110",,"VENETO 1 - P01",2022-11-11 12:00:27
"http://dati.camera.it/ocd/deputato.rdf/d307591_19","FONTANA","LORENZO","Laurea in scienze politiche, Laurea in storia contemporanea, Laurea in filosofia; Dipendente","19800410","VERONA","male","PRESIDENTE","UFFICIO DI PRESIDENZA","20221019",,"VENETO 2 - P03",2023-03-06 12:00:48
"http://dati.camera.it/ocd/deputato.rdf/d307591_19","FONTANA","LORENZO","Laurea in scienze politiche, Laurea in storia contemporanea, Laurea in filosofia; Dipendente","19800410","VERONA","male","PRESIDENTE","GIUNTA PER IL REGOLAMENTO","20221021",,"VENETO 2 - P03",2023-03-06 12:00:48
"http://dati.camera.it/ocd/deputato.rdf/d307591_19","FONTANA","LORENZO","Laurea in scienze politiche, Laurea in storia contemporanea, Laurea in filosofia; Dipendente","19800410","VERONA","male","PRESIDENTE","CONFERENZA DEI PRESIDENTI DI GRUPPO","20221019",,"VENETO 2 - P03",2023-03-06 12:00:48
"http://dati.camera.it/ocd/deputato.rdf/d307601_19","BORDONALI","SIMONA","Perito aziendale corrispondente lingue estere; Libero professionista","19710801","BRESCIA","female","SEGRETARIO","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)","20221109",,"LOMBARDIA 3 - P02",2022-11-10 12:01:50
"http://dati.camera.it/ocd/deputato.rdf/d307602_19","FORMENTINI","PAOLO","Diploma di liceo classico","19800430","DESENZANO DEL GARDA","male","CAPOGRUPPO","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)","20221109","20221110","LOMBARDIA 3 - P02",2023-04-28 12:01:07
"http://dati.camera.it/ocd/deputato.rdf/d307602_19","FORMENTINI","PAOLO","Diploma di liceo classico","19800430","DESENZANO DEL GARDA","male","VICEPRESIDENTE","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)","20221109",,"LOMBARDIA 3 - P02",2023-04-28 12:01:07
"http://dati.camera.it/ocd/deputato.rdf/d307603_19","COLUCCI","ALESSANDRO","Laurea in economia aziendale","19740520","MILANO","male","SEGRETARIO","UFFICIO PROVVISORIO DI PRESIDENZA","20221013","20221014","PUGLIA - P04",2023-04-30 12:00:48
"http://dati.camera.it/ocd/deputato.rdf/d307603_19","COLUCCI","ALESSANDRO","Laurea in economia aziendale","19740520","MILANO","male","SEGRETARIO","COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA","20230220",,"PUGLIA - P04",2023-04-30 12:00:48
"http://dati.camera.it/ocd/deputato.rdf/d307603_19","COLUCCI","ALESSANDRO","Laurea in economia aziendale","19740520","MILANO","male","SEGRETARIO","COMITATO PER GLI AFFARI DEL PERSONALE","20230220",,"PUGLIA - P04",2023-04-30 12:00:48
"http://dati.camera.it/ocd/deputato.rdf/d307603_19","COLUCCI","ALESSANDRO","Laurea in economia aziendale","19740520","MILANO","male","SEGRETARIO","UFFICIO DI PRESIDENZA","20221108",,"PUGLIA - P04",2023-04-30 12:00:48
"http://dati.camera.it/ocd/deputato.rdf/d307603_19","COLUCCI","ALESSANDRO","Laurea in economia aziendale","19740520","MILANO","male","CAPOGRUPPO","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)","20221109",,"PUGLIA - P04",2023-04-30 12:00:48
"http://dati.camera.it/ocd/deputato.rdf/d307604_19","BENIGNI","STEFANO","Diploma di liceo scientifico; Consulente finanziario","19870716","ALZANO LOMBARDO","male","CAPOGRUPPO","XII COMMISSIONE (AFFARI SOCIALI)","20221110",,"LOMBARDIA 2 - P02",2023-04-30 12:00:38
"http://dati.camera.it/ocd/deputato.rdf/d307612_19","OSNATO","MARCO","Laurea in giurisprudenza; Imprenditore","19720320","BELLUNO","male","PRESIDENTE","VI COMMISSIONE (FINANZE)","20221109",,"LOMBARDIA 1 - P02",2023-01-11 12:00:45
"http://dati.camera.it/ocd/deputato.rdf/d307616_19","ZOFFILI","EUGENIO","Diploma di liceo classico; Consigliere comunale, Giornalista pubblicista","19791025","ERBA","male","CAPOGRUPPO","IV COMMISSIONE (DIFESA)","20221109",,"LOMBARDIA 2 - P02",2023-03-06 12:00:46
"http://dati.camera.it/ocd/deputato.rdf/d307632_19","CENTEMERO","GIULIO","Laurea in economia e commercio, Executive master in management dell'amministrazione pubblica; Commercialista","19790130","MILANO","male","CAPOGRUPPO","VI COMMISSIONE (FINANZE)","20221109",,"LOMBARDIA 3 - P01",2023-04-30 12:01:14
"http://dati.camera.it/ocd/deputato.rdf/d307634_19","DORI","DEVIS","Laurea in giurisprudenza; Diploma accademico in pianoforte; Avvocato","19791227","TREVIGLIO","male","VICEPRESIDENTE","GIUNTA PER LE AUTORIZZAZIONI","20221116",,"LOMBARDIA 2 - P02",2023-04-30 12:00:59
"http://dati.camera.it/ocd/deputato.rdf/d307634_19","DORI","DEVIS","Laurea in giurisprudenza; Diploma accademico in pianoforte; Avvocato","19791227","TREVIGLIO","male","CAPOGRUPPO","GIUNTA PER LE AUTORIZZAZIONI","20221118",,"LOMBARDIA 2 - P02",2023-04-30 12:00:59
"http://dati.camera.it/ocd/deputato.rdf/d307634_19","DORI","DEVIS","Laurea in giurisprudenza; Diploma accademico in pianoforte; Avvocato","19791227","TREVIGLIO","male","VICEPRESIDENTE","COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA","20221116",,"LOMBARDIA 2 - P02",2023-04-30 12:00:59
"http://dati.camera.it/ocd/deputato.rdf/d307634_19","DORI","DEVIS","Laurea in giurisprudenza; Diploma accademico in pianoforte; Avvocato","19791227","TREVIGLIO","male","CAPOGRUPPO","II COMMISSIONE (GIUSTIZIA)","20221109",,"LOMBARDIA 2 - P02",2023-04-30 12:00:59
"http://dati.camera.it/ocd/deputato.rdf/d307641_19","IEZZI","IGOR GIANCARLO","Diploma di liceo scientifico; Giornalista","19750118","MILANO","male","CAPOGRUPPO","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)","20221109",,"LOMBARDIA 1 - P01",2022-11-10 12:00:27
"http://dati.camera.it/ocd/deputato.rdf/d307657_19","CATTANEO","ALESSANDRO","Ingegnere; Ingegnere elettronico;","19790612","RHO","male","CAPOGRUPPO","CONFERENZA DEI PRESIDENTI DI GRUPPO","20221019","20230328","LOMBARDIA 4 - P01",2023-04-13 12:00:52
"http://dati.camera.it/ocd/deputato.rdf/d307678_19","ROSSELLO","CRISTINA","Laurea in giurisprudenza, Scuola di formazione per Amministratore Giudiziario; Avvocato civilista; Cassazionista; Amministratore Giudiziario","19611224","FINALE LIGURE","female","CAPOGRUPPO","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","20221110",,"LOMBARDIA 1 - P01",2022-11-11 12:00:54
"http://dati.camera.it/ocd/deputato.rdf/d307680_19","CECCHETTI","FABRIZIO","Diploma di liceo scientifico; Imprenditore","19771203","RHO","male","SEGRETARIO","UFFICIO DI PRESIDENZA","20221019",,"LOMBARDIA 1 - P02",2023-03-06 12:01:19
"http://dati.camera.it/ocd/deputato.rdf/d307680_19","CECCHETTI","FABRIZIO","Diploma di liceo scientifico; Imprenditore","19771203","RHO","male","SEGRETARIO","COMITATO DI VIGILANZA SULL'ATTIVITA' DI DOCUMENTAZIONE","20230223",,"LOMBARDIA 1 - P02",2023-03-06 12:01:19
"http://dati.camera.it/ocd/deputato.rdf/d307680_19","CECCHETTI","FABRIZIO","Diploma di liceo scientifico; Imprenditore","19771203","RHO","male","SEGRETARIO","COMMISSIONE D'INDAGINE SERRACCHIANI, LAI, ORLANDO-DONZELLI","20230215",,"LOMBARDIA 1 - P02",2023-03-06 12:01:19
"http://dati.camera.it/ocd/deputato.rdf/d307686_19","ANDREUZZA","GIORGIA","Laurea in architettura; Architetto","19731211","PARMA","female","CAPOGRUPPO","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)","20221109",,"VENETO 1 - P01",2022-11-12 12:00:38
"http://dati.camera.it/ocd/deputato.rdf/d307689_19","BISA","INGRID","Laurea in giurisprudenza; Avvocato","19780110","ASOLO","female","SEGRETARIO","GIUNTA PER LE AUTORIZZAZIONI","20221116",,"VENETO 1 - P01",2023-03-15 12:00:20
"http://dati.camera.it/ocd/deputato.rdf/d307689_19","BISA","INGRID","Laurea in giurisprudenza; Avvocato","19780110","ASOLO","female","SEGRETARIO","COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA","20221116",,"VENETO 1 - P01",2023-03-15 12:00:20
"http://dati.camera.it/ocd/deputato.rdf/d307689_19","BISA","INGRID","Laurea in giurisprudenza; Avvocato","19780110","ASOLO","female","CAPOGRUPPO","II COMMISSIONE (GIUSTIZIA)","20221109",,"VENETO 1 - P01",2023-03-15 12:00:20
"http://dati.camera.it/ocd/deputato.rdf/d307718_19","FURGIUELE","DOMENICO","Laurea in scienze dell'educazione; Imprenditore edile","19830101","LAMEZIA TERME","male","SEGRETARIO","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)","20221109",,"CALABRIA - P01",2022-11-10 12:02:40
"http://dati.camera.it/ocd/deputato.rdf/d307722_19","SCUTELLA'","ELISA","Laurea in giurisprudenza","19871031","GENOVA","female","CAPOGRUPPO","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","20221109",,"CALABRIA - P01",2023-03-06 12:00:38
"http://dati.camera.it/ocd/deputato.rdf/d307749_19","BAGNAI","ALBERTO","Laurea in economia e commercio, Dottorato di ricerca in Scienze economiche; Professore associato di Politica economica","19621210","FIRENZE","male","VICEPRESIDENTE","VI COMMISSIONE (FINANZE)","20221109",,"ABRUZZO - P01",2023-04-30 12:00:51
"http://dati.camera.it/ocd/deputato.rdf/d307752_19","BATTISTONI","FRANCESCO","Laurea in scienze politiche e delle relazioni internazionali; Parlamentare, Giornalista pubblicista","19670223","MONTEFIASCONE","male","VICEPRESIDENTE","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)","20221109",,"MARCHE - P01",2022-11-10 12:02:34
"http://dati.camera.it/ocd/deputato.rdf/d307790_19","DELL'OLIO","GIANMAURO","Laurea in economia aziendale, Executive MBA (Ross School of business, Michigan University); Commercialista; Consulente aziendale","19680307","BARI","male","CAPOGRUPPO","COMMISSIONE SPECIALE ISTITUITA IL 19 OTTOBRE 2022, AI SENSI DELL'ARTICOLO 22, COMMA 2, DEL REGOLAMENTO","20221107","20221109","PUGLIA - P02",2022-11-26 12:00:43
"http://dati.camera.it/ocd/deputato.rdf/d307790_19","DELL'OLIO","GIANMAURO","Laurea in economia aziendale, Executive MBA (Ross School of business, Michigan University); Commercialista; Consulente aziendale","19680307","BARI","male","VICEPRESIDENTE","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)","20221109",,"PUGLIA - P02",2022-11-26 12:00:43
"http://dati.camera.it/ocd/deputato.rdf/d307804_19","FENU","EMILIANO","Laurea in economia e commercio; Commercialista, Revisore dei Conti","19770129","SINISCOLA","male","CAPOGRUPPO","COMMISSIONE SPECIALE ISTITUITA IL 19 OTTOBRE 2022, AI SENSI DELL'ARTICOLO 22, COMMA 2, DEL REGOLAMENTO","20221021","20221107","SARDEGNA - P01",2023-04-21 12:01:14
"http://dati.camera.it/ocd/deputato.rdf/d307804_19","FENU","EMILIANO","Laurea in economia e commercio; Commercialista, Revisore dei Conti","19770129","SINISCOLA","male","CAPOGRUPPO","VI COMMISSIONE (FINANZE)","20221109",,"SARDEGNA - P01",2023-04-21 12:01:14
"http://dati.camera.it/ocd/deputato.rdf/d307822_19","L'ABBATE","PASQUA","Professoressa di economia ecologica; P.h.D.","19660502","POLIGNANO A MARE","female","VICEPRESIDENTE","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)","20221109",,"PUGLIA - P03",2022-11-10 12:02:28
"http://dati.camera.it/ocd/deputato.rdf/d307826_19","LAUS","MAURO ANTONIO DONATO","Diploma di istituto tecnico industriale; Imprenditore del settore dei servizi","19660807","LAVELLO","male","CAPOGRUPPO","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)","20221109",,"PIEMONTE 1 - P01",2022-11-10 12:01:18
"http://dati.camera.it/ocd/deputato.rdf/d307829_19","LOMUTI","ARNALDO","Laurea in giurisprudenza; Avvocato","19750214","VENOSA","male","CAPOGRUPPO","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)","20221109","20230329","BASILICATA - P01",2023-04-14 12:01:27
"http://dati.camera.it/ocd/deputato.rdf/d307829_19","LOMUTI","ARNALDO","Laurea in giurisprudenza; Avvocato","19750214","VENOSA","male","SEGRETARIO","DELEGAZIONE PARLAMENTARE PRESSO L'ASSEMBLEA DEL CONSIGLIO D'EUROPA (CDE)","20230413",,"BASILICATA - P01",2023-04-14 12:01:27
"http://dati.camera.it/ocd/deputato.rdf/d307837_19","MANGIALAVORI","GIUSEPPE TOMMASO VINCENZO","Laurea in medicina e chirurgia; Radiologo","19750211","MERANO","male","PRESIDENTE","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)","20221109",,"CALABRIA - P01",2023-01-11 12:00:56
"http://dati.camera.it/ocd/deputato.rdf/d307851_19","NISINI","TIZIANA","Diploma di Ragioneria; Dipendente Istituti di credito","19751018","PAVIA","female","VICEPRESIDENTE","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)","20221109",,"TOSCANA - P02",2022-11-10 12:02:47
"http://dati.camera.it/ocd/deputato.rdf/d307857_19","PAGANO","NAZARIO","Laurea in giurisprudenza; Avvocato, Docente universitario a contratto","19570523","NAPOLI","male","PRESIDENTE","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)","20221109",,"ABRUZZO - P01",2023-04-28 12:00:52
"http://dati.camera.it/ocd/deputato.rdf/d307863_19","PELLEGRINI","MARCO","LAUREA IN INGEGNERIA CIVILE - EDILE; INGEGNERE, IMPRENDITORE","19640730","FOGGIA","male","CAPOGRUPPO","IV COMMISSIONE (DIFESA)","20221109",,"PUGLIA - P01",2023-03-06 12:01:03
"http://dati.camera.it/ocd/deputato.rdf/d307902_19","STEGER","DIETER","Laurea in giurisprudenza; Dirigente d'azienda","19640624","BRUNICO","male","CAPOGRUPPO","COMMISSIONE SPECIALE ISTITUITA IL 19 OTTOBRE 2022, AI SENSI DELL'ARTICOLO 22, COMMA 2, DEL REGOLAMENTO","20221027","20221109","TRENTINO-ALTO ADIGE/SÜDTIROL - P01",2023-03-15 12:00:32
"http://dati.camera.it/ocd/deputato.rdf/d307902_19","STEGER","DIETER","Laurea in giurisprudenza; Dirigente d'azienda","19640624","BRUNICO","male","CAPOGRUPPO","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)","20221109",,"TRENTINO-ALTO ADIGE/SÜDTIROL - P01",2023-03-15 12:00:32
"http://dati.camera.it/ocd/deputato.rdf/d307922_19","COSTA","SERGIO","Laurea in scienze agrarie, Master in diritto dell'ambiente; Generale di Divisione Arma dei Carabinieri","19590422","NAPOLI","male","PRESIDENTE","COMMISSIONE D'INDAGINE SERRACCHIANI, LAI, ORLANDO-DONZELLI","20230203",,"CAMPANIA 1 - P01",2023-04-19 12:00:57
"http://dati.camera.it/ocd/deputato.rdf/d307922_19","COSTA","SERGIO","Laurea in scienze agrarie, Master in diritto dell'ambiente; Generale di Divisione Arma dei Carabinieri","19590422","NAPOLI","male","VICEPRESIDENTE","UFFICIO DI PRESIDENZA","20221019",,"CAMPANIA 1 - P01",2023-04-19 12:00:57
"http://dati.camera.it/ocd/deputato.rdf/d307922_19","COSTA","SERGIO","Laurea in scienze agrarie, Master in diritto dell'ambiente; Generale di Divisione Arma dei Carabinieri","19590422","NAPOLI","male","PRESIDENTE","COMITATO PER LA SICUREZZA","20230220",,"CAMPANIA 1 - P01",2023-04-19 12:00:57
"http://dati.camera.it/ocd/deputato.rdf/d308001_19","BARZOTTI","VALENTINA","Laurea in giurisprudenza, Laurea in Management of human resoruces and labour studies; Avvocato","19860205","MILANO","female","CAPOGRUPPO","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)","20230329",,"LOMBARDIA 4 - P01",2023-03-30 12:00:31
"http://dati.camera.it/ocd/deputato.rdf/d308001_19","BARZOTTI","VALENTINA","Laurea in giurisprudenza, Laurea in Management of human resoruces and labour studies; Avvocato","19860205","MILANO","female","SEGRETARIO","COMITATO PER LA LEGISLAZIONE","20221110",,"LOMBARDIA 4 - P01",2023-03-30 12:00:31
"http://dati.camera.it/ocd/deputato.rdf/d308101_19","MANTOVANI","LUCREZIA MARIA BENEDETTA","Laurea in scienze linguistiche e letterature straniere; Imprenditrice","19840520","MILANO","female","CAPOGRUPPO","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","20221109",,"LOMBARDIA 1 - P02",2023-04-30 12:00:45
"http://dati.camera.it/ocd/deputato.rdf/d308221_19","PAVANELLI","EMMA","Parlamentare","19730319","CHIAVARI","female","CAPOGRUPPO","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)","20221109",,"UMBRIA - P01",2023-04-30 12:00:48
"http://dati.camera.it/ocd/deputato.rdf/d308244_19","BONETTI","ELENA","PHD in matematica; Professoressa associata di analisi matematica","19740412","ASOLA","female","CAPOGRUPPO","XII COMMISSIONE (AFFARI SOCIALI)","20221109",,"VENETO 2 - P02",2023-03-06 12:01:17
"http://dati.camera.it/ocd/deputato.rdf/d308600_19","CASU","ANDREA","Laurea in scienze dell'amministrazione","19811106","ROMA","male","CAPOGRUPPO","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)","20221109","20221117","LAZIO 1 - P01",2023-02-13 12:00:38
"http://dati.camera.it/ocd/deputato.rdf/d308760_19","MANES","FRANCO","Laurea in architettura; Architetto, già Sindaco del Comune di Doues e Presidente del Consorzio degli enti locali della Valle d'Aosta","19630621","AOSTA","male","CAPOGRUPPO","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)","20221109",,"VALLE D'AOSTA",2022-11-10 12:00:26
"http://dati.camera.it/ocd/deputato.rdf/d308761_19","PISANO","CALOGERO","Laurea in economia dell'ambiente e della cultura","19810620","AGRIGENTO","male","VICEPRESIDENTE","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","20221109","20221109","SICILIA 1 - P02",2023-04-30 12:00:57
"http://dati.camera.it/ocd/deputato.rdf/d308761_19","PISANO","CALOGERO","Laurea in economia dell'ambiente e della cultura","19810620","AGRIGENTO","male","CAPOGRUPPO","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","20221109",,"SICILIA 1 - P02",2023-04-30 12:00:57
"http://dati.camera.it/ocd/deputato.rdf/d308761_19","PISANO","CALOGERO","Laurea in economia dell'ambiente e della cultura","19810620","AGRIGENTO","male","SEGRETARIO","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","20221109",,"SICILIA 1 - P02",2023-04-30 12:00:57
"http://dati.camera.it/ocd/deputato.rdf/d308763_19","CARLONI","MIRCO","Laurea in scienze giuridiche, Laurea in giurisprudenza; Professore a contratto di discipline economiche; Imprenditore","19810114","FANO","male","PRESIDENTE","XIII COMMISSIONE (AGRICOLTURA)","20221109",,"MARCHE - P01",2023-01-11 12:00:58
"http://dati.camera.it/ocd/deputato.rdf/d308765_19","CANNATA","GIOVANNI LUCA","Master in innovazione e management nella pubblica amministrazione; Dirigente pubblico, Dottore Commercialista, Revisore legale dei conti","19790517","SIRACUSA","male","VICEPRESIDENTE","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)","20221109",,"SICILIA 2 - P03",2022-11-10 12:02:23
"http://dati.camera.it/ocd/deputato.rdf/d308766_19","CALDERONE","TOMMASO ANTONINO","Laurea in giurisprudenza; Avvocato patrocinante in cassazione","19630130","BARCELLONA POZZO DI GOTTO","male","CAPOGRUPPO","II COMMISSIONE (GIUSTIZIA)","20221110",,"SICILIA 2 - P01",2022-11-11 12:00:46
"http://dati.camera.it/ocd/deputato.rdf/d308767_19","GALLO","FRANCESCO","Laurea in giurisprudenza; Avvocato patrocinante in cassazione; Giornalista pubblicista","19661103","MESSINA","male","CAPOGRUPPO","II COMMISSIONE (GIUSTIZIA)","20221109",,"SICILIA 2 - P01",2022-11-10 12:01:19
"http://dati.camera.it/ocd/deputato.rdf/d308781_19","ONORI","FEDERICA","DOTTORATO DI RICERCA IN SCIENZE STATISTICHE; ASSISTENTE STATISTICA PRESSO LA COMMISSIONE EUROPEA","19880616","ALBANO LAZIALE","female","CAPOGRUPPO","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)","20230329",,"EUROPA",2023-03-30 12:00:21
